"review_id","product_category","timestamp","country","rating","sentiment","language_update"
"REV-81A58A2F","Fashion","2012-07-14 12:08:26.000","GB","4","Positive","en"
"REV-969EE187","Food & Grocery","2012-07-14 06:05:28.000","US","5","Positive","en"
"REV-EE7CB6FA","Home & Living","2012-07-13 18:12:34.000","GB","5","Positive","en"
"REV-DFD3F791","Home & Living","2012-07-13 17:41:41.000","GB","5","Positive","en"
"REV-AF183272","Food & Grocery","2012-07-13 15:22:45.000","GB","5","Positive","en"
"REV-B93EFB13","Toys","2012-07-13 15:13:37.000","GB","5","Positive","en"
"REV-454E6F9D","Fashion","2012-07-13 13:21:48.000","GB","5","Positive","en"
"REV-33631CAC","Fashion","2012-07-13 12:01:15.000","GB","5","Positive","en"
"REV-B73F309E","Fashion","2012-07-13 11:02:05.000","GB","5","Positive","en"
"REV-9457AB58","Fashion","2012-07-13 10:55:35.000","GB","5","Positive","en"
"REV-4F3FA852","Electronics","2012-07-12 22:53:18.000","US","5","Positive","en"
"REV-2FDB9851","Home & Living","2012-07-12 20:18:30.000","GB","5","Positive","en"
"REV-676954DF","Beauty","2012-07-12 16:16:54.000","ME","5","Positive","en"
"REV-D4BA689C","Home & Living","2012-07-12 13:54:59.000","US","5","Positive","en"
"REV-A3A48BF2","Electronics","2012-07-12 10:07:02.000","CH","5","Positive","en"
"REV-20AAD0FF","Sports","2012-07-12 08:52:09.000","GB","5","Positive","en"
"REV-24F22DC7","Home & Living","2012-07-12 03:46:47.000","US","5","Positive","en"
"REV-23508C0E","Beauty","2012-07-12 02:12:22.000","US","5","Positive","en"
"REV-7874E2AF","Food & Grocery","2012-07-12 00:17:13.000","US","5","Positive","en"
"REV-40573700","Sports","2012-07-11 23:42:43.000","GB","5","Positive","en"
"REV-D5D8D265","Beauty","2012-07-11 21:35:54.000","US","5","Positive","en"
"REV-2682B69E","Sports","2012-07-11 21:26:16.000","US","5","Positive","en"
"REV-EC4B6112","Home & Living","2012-07-11 21:26:13.000","US","5","Positive","en"
"REV-B7EE52DC","Fashion","2012-07-11 21:18:16.000","US","5","Positive","en"
"REV-656CCAB0","Home & Living","2012-07-11 20:53:57.000","GB","3","Neutral","en"
"REV-842209FD","Sports","2012-07-11 19:41:58.000","US","4","Positive","en"
"REV-8C12FF9A","Electronics","2012-07-11 18:25:22.000","GB","5","Positive","en"
"REV-A1F8E077","Food & Grocery","2012-07-11 17:42:49.000","GB","5","Positive","en"
"REV-FC71D9E6","Toys","2012-07-11 16:32:17.000","GB","5","Positive","en"
"REV-1B0C7A0A","Sports","2012-07-11 16:17:58.000","NO","5","Positive","en"
"REV-5858F8B9","Home & Living","2012-07-11 15:31:12.000","GB","5","Positive","en"
"REV-5C0B1E62","Food & Grocery","2012-07-11 14:31:35.000","US","5","Positive","en"
"REV-0ACA3541","Fashion","2012-07-11 11:29:20.000","HK","5","Positive","en"
"REV-88F4A176","Toys","2012-07-10 23:30:58.000","GB","4","Positive","en"
"REV-1654D21D","Beauty","2012-07-10 22:46:08.000","GB","5","Positive","en"
"REV-EFF9E59F","Sports","2012-07-10 22:25:19.000","GB","5","Positive","en"
"REV-BD9F04FA","Food & Grocery","2012-07-10 20:28:54.000","GB","5","Positive","en"
"REV-F4B81989","Fashion","2012-07-10 18:48:44.000","ES","5","Positive","en"
"REV-A89DB070","Fashion","2012-07-10 17:42:08.000","GB","5","Positive","en"
"REV-73C16F9A","Fashion","2012-07-10 17:04:39.000","GB","5","Positive","en"
"REV-6FBC7632","Electronics","2012-07-10 16:05:23.000","US","5","Positive","en"
"REV-DA4EB676","Fashion","2012-07-10 15:20:52.000","GB","5","Positive","en"
"REV-B173BB66","Home & Living","2012-07-10 12:27:37.000","GB","5","Positive","en"
"REV-832E783D","Sports","2012-07-10 12:16:04.000","GB","5","Positive","en"
"REV-1BC303F7","Home & Living","2012-07-10 11:00:48.000","GB","5","Positive","en"
"REV-5046608C","Toys","2012-07-10 04:27:04.000","US","5","Positive","en"
"REV-6651F808","Food & Grocery","2012-07-10 04:10:50.000","US","5","Positive","en"
"REV-C5818B32","Beauty","2012-07-10 03:02:45.000","GB","5","Positive","en"
"REV-6E62F662","Food & Grocery","2012-07-10 02:31:26.000","US","5","Positive","en"
"REV-CCEA99C4","Fashion","2012-07-10 01:45:24.000","GB","4","Positive","en"
"REV-FEB4DF99","Food & Grocery","2012-07-09 22:51:02.000","GB","5","Positive","en"
"REV-1B6FCEC2","Home & Living","2012-07-09 20:14:40.000","GB","5","Positive","en"
"REV-7F8F12B9","Home & Living","2012-07-09 19:23:45.000","US","5","Positive","en"
"REV-D6C2E3A6","Electronics","2012-07-09 18:29:42.000","ES","5","Positive","en"
"REV-312D198C","Toys","2012-07-09 16:31:58.000","GB","5","Positive","en"
"REV-BA56CFAA","Electronics","2012-07-09 11:58:07.000","GB","5","Positive","en"
"REV-8D0012EA","Fashion","2012-07-09 08:52:45.000","US","5","Positive","en"
"REV-A1989D7B","Food & Grocery","2012-07-09 06:36:35.000","AU","4","Positive","en"
"REV-066EAA1F","Sports","2012-07-09 06:05:41.000","IN","5","Positive","en"
"REV-0E514415","Home & Living","2012-07-08 23:01:12.000","GB","5","Positive","en"
"REV-52AE74D1","Beauty","2012-07-08 21:54:49.000","GB","1","Negative","en"
"REV-33F2E8CB","Home & Living","2012-07-08 21:41:27.000","GB","5","Positive","en"
"REV-34640C47","Food & Grocery","2012-07-08 20:00:08.000","GB","4","Positive","en"
"REV-0BB66BC9","Beauty","2012-07-08 19:30:18.000","US","5","Positive","en"
"REV-5DC46FAD","Home & Living","2012-07-08 18:52:05.000","US","5","Positive","en"
"REV-1171A4E7","Food & Grocery","2012-07-08 18:33:12.000","GB","5","Positive","en"
"REV-09B19A8F","Electronics","2012-07-08 14:12:46.000","GB","5","Positive","en"
"REV-9F728352","Toys","2012-07-08 12:36:41.000","GB","5","Positive","en"
"REV-20FBCBF2","Home & Living","2012-07-08 06:43:42.000","GB","5","Positive","en"
"REV-EA8EF797","Beauty","2012-07-08 02:30:09.000","US","5","Positive","en"
"REV-705CCD78","Beauty","2012-07-08 01:44:59.000","US","5","Positive","en"
"REV-F40C5BF6","Toys","2012-07-07 22:57:56.000","US","5","Positive","en"
"REV-12247398","Food & Grocery","2012-07-07 14:59:40.000","GB","5","Positive","en"
"REV-87969512","Fashion","2012-07-12 02:35:55.000","CA","5","Positive","en"
"REV-6A2B6633","Beauty","2012-07-06 16:10:24.000","GB","5","Positive","en"
"REV-B2433EA6","Electronics","2012-07-06 12:56:20.000","US","5","Positive","en"
"REV-EDB13A32","Beauty","2012-07-06 12:44:03.000","US","5","Positive","en"
"REV-52E5CD56","Electronics","2012-07-05 23:37:38.000","US","5","Positive","en"
"REV-E2BA703E","Electronics","2012-07-05 23:01:58.000","GB","5","Positive","en"
"REV-A1FA68E4","Sports","2012-07-05 20:11:44.000","GB","5","Positive","en"
"REV-B63FF425","Home & Living","2012-07-05 15:48:10.000","US","5","Positive","en"
"REV-225EA25F","Food & Grocery","2012-07-05 15:27:19.000","GB","5","Positive","en"
"REV-A1E7B87B","Home & Living","2012-07-05 15:16:36.000","TR","5","Positive","en"
"REV-17ED302F","Fashion","2012-07-05 13:18:05.000","FR","4","Positive","en"
"REV-96FD2936","Electronics","2012-07-05 11:37:10.000","GB","5","Positive","en"
"REV-4BD957E2","Beauty","2012-07-04 22:25:35.000","US","5","Positive","en"
"REV-0C621DA9","Home & Living","2012-07-04 20:41:57.000","US","5","Positive","en"
"REV-72840161","Food & Grocery","2012-07-04 13:29:30.000","US","5","Positive","en"
"REV-5DFA13C6","Fashion","2012-07-04 13:22:04.000","US","5","Positive","en"
"REV-223E0E0B","Electronics","2012-07-04 11:12:46.000","GB","5","Positive","en"
"REV-912C7966","Fashion","2012-07-04 10:43:00.000","IN","5","Positive","en"
"REV-E860893E","Sports","2012-07-04 07:54:54.000","US","5","Positive","en"
"REV-C11D510C","Toys","2012-07-04 07:01:29.000","US","5","Positive","en"
"REV-29270E39","Sports","2012-07-04 02:01:45.000","US","5","Positive","en"
"REV-D0646D8F","Sports","2012-07-03 22:00:02.000","US","5","Positive","en"
"REV-13827897","Sports","2012-07-03 21:38:10.000","CA","5","Positive","en"
"REV-662FC992","Electronics","2012-07-03 19:57:31.000","US","5","Positive","en"
"REV-1D3860BC","Sports","2012-07-03 19:50:47.000","US","5","Positive","en"
"REV-9E936A20","Fashion","2012-07-03 18:57:53.000","GB","5","Positive","en"
"REV-4F9D0EDF","Food & Grocery","2012-07-03 17:28:02.000","GB","5","Positive","en"
"REV-F5B4C1A4","Food & Grocery","2012-07-03 13:26:11.000","US","5","Positive","en"
"REV-477015AA","Food & Grocery","2012-07-03 05:38:11.000","HK","4","Positive","en"
"REV-089D69D5","Home & Living","2012-07-03 05:36:55.000","GB","5","Positive","en"
"REV-F2D8305E","Beauty","2012-07-02 23:52:15.000","GB","5","Positive","en"
"REV-85361C08","Electronics","2012-07-02 20:14:43.000","US","5","Positive","en"
"REV-AD5315D4","Home & Living","2012-07-02 19:39:21.000","GB","5","Positive","en"
"REV-5D3EE721","Home & Living","2012-07-02 18:29:55.000","US","1","Negative","en"
"REV-DB91B4D8","Electronics","2012-07-02 13:48:50.000","GB","2","Negative","en"
"REV-AF42D289","Home & Living","2012-07-02 13:05:18.000","GB","4","Positive","en"
"REV-35B8EF9C","Fashion","2012-07-02 10:24:32.000","GB","5","Positive","en"
"REV-40735369","Electronics","2012-07-02 07:07:15.000","GB","5","Positive","en"
"REV-F771B600","Home & Living","2012-07-02 00:17:44.000","US","5","Positive","en"
"REV-0CC2DC3D","Beauty","2012-07-02 00:08:37.000","US","5","Positive","en"
"REV-981FDDF2","Electronics","2012-07-01 21:27:21.000","GB","4","Positive","en"
"REV-DC02DCA9","Beauty","2012-07-01 21:26:37.000","US","5","Positive","en"
"REV-A007836E","Home & Living","2012-07-01 21:12:36.000","US","5","Positive","en"
"REV-642E693A","Fashion","2012-07-01 19:22:25.000","GB","5","Positive","en"
"REV-3B1B2A34","Toys","2012-07-01 18:43:10.000","US","5","Positive","en"
"REV-7D1EFD8F","Electronics","2012-07-01 18:04:48.000","US","5","Positive","en"
"REV-0230E4DE","Fashion","2012-07-01 08:19:08.000","US","5","Positive","en"
"REV-6E04BB24","Electronics","2012-07-01 01:42:19.000","US","5","Positive","en"
"REV-93B5FBAE","Home & Living","2012-07-01 01:13:49.000","AU","5","Positive","en"
"REV-9EACE7AC","Sports","2012-06-30 21:49:32.000","US","5","Positive","en"
"REV-0149F618","Beauty","2012-06-30 17:49:12.000","GB","1","Negative","en"
"REV-7C811048","Sports","2012-06-30 17:03:20.000","US","5","Positive","en"
"REV-9F4F2351","Toys","2012-06-30 14:05:31.000","GB","5","Positive","en"
"REV-B574DBBE","Home & Living","2012-06-29 18:36:18.000","GB","5","Positive","en"
"REV-F91BD1E8","Food & Grocery","2012-06-29 18:11:16.000","GB","4","Positive","en"
"REV-FAA125A1","Sports","2012-06-29 15:56:20.000","GB","5","Positive","en"
"REV-C169AE56","Home & Living","2012-06-29 13:22:07.000","GB","5","Positive","en"
"REV-884C3D6C","Home & Living","2012-06-29 10:09:34.000","GB","5","Positive","en"
"REV-11D1E1FC","Home & Living","2012-06-29 09:32:19.000","GB","5","Positive","en"
"REV-1CBE4C4D","Beauty","2012-06-29 04:55:46.000","US","5","Positive","en"
"REV-ADA2A64A","Sports","2012-06-29 03:43:06.000","US","5","Positive","en"
"REV-4964AD8B","Toys","2012-06-29 03:10:44.000","US","5","Positive","en"
"REV-71917397","Beauty","2012-06-29 01:16:11.000","RS","5","Positive","en"
"REV-799DF17A","Beauty","2012-06-29 01:11:43.000","US","5","Positive","en"
"REV-75E3B525","Food & Grocery","2012-06-28 21:57:52.000","US","4","Positive","en"
"REV-65E9BA88","Food & Grocery","2012-06-28 21:49:57.000","GB","5","Positive","en"
"REV-9F63280F","Food & Grocery","2012-06-28 18:36:37.000","GB","5","Positive","en"
"REV-0EACD6D5","Toys","2012-06-28 14:57:43.000","GB","4","Positive","en"
"REV-3DBF92A0","Food & Grocery","2012-06-28 04:26:06.000","US","5","Positive","en"
"REV-522ADE0D","Food & Grocery","2012-06-28 03:33:15.000","US","4","Positive","en"
"REV-0863B33B","Sports","2012-06-28 01:51:13.000","US","1","Negative","en"
"REV-BFDB7374","Home & Living","2012-06-28 01:11:39.000","US","4","Positive","en"
"REV-46CE7330","Toys","2012-06-27 20:51:26.000","US","5","Positive","en"
"REV-7DCD4990","Fashion","2012-06-27 18:02:32.000","GB","5","Positive","en"
"REV-9D72FD15","Food & Grocery","2012-06-27 14:55:07.000","GB","3","Neutral","en"
"REV-953F1F91","Sports","2012-06-27 10:36:25.000","GB","5","Positive","en"
"REV-4FC46D66","Toys","2012-06-27 02:44:40.000","GB","5","Positive","en"
"REV-90B72B2D","Fashion","2012-06-27 01:44:30.000","GB","4","Positive","en"
"REV-E918C9FA","Toys","2012-06-27 01:21:56.000","US","5","Positive","en"
"REV-ED8232F4","Sports","2012-06-26 20:56:40.000","US","5","Positive","en"
"REV-E864D6EF","Food & Grocery","2012-06-26 18:14:52.000","US","5","Positive","en"
"REV-7FA56B31","Sports","2012-06-26 17:34:45.000","GB","5","Positive","en"
"REV-E83FE29C","Home & Living","2012-06-26 00:21:10.000","US","5","Positive","en"
"REV-AE0F3E83","Food & Grocery","2012-06-25 23:31:50.000","GB","5","Positive","en"
"REV-07DD90E8","Food & Grocery","2012-06-25 21:09:05.000","GB","5","Positive","en"
"REV-577AC12F","Electronics","2012-06-25 21:05:40.000","GB","5","Positive","en"
"REV-E78EEB21","Beauty","2012-06-25 10:37:01.000","IN","5","Positive","en"
"REV-1E5D233F","Electronics","2012-06-25 09:59:21.000","GB","5","Positive","en"
"REV-610679CC","Sports","2012-06-25 08:46:40.000","DE","5","Positive","en"
"REV-C8091724","Electronics","2012-06-25 08:32:04.000","PK","5","Positive","en"
"REV-3D33F4E2","Beauty","2012-06-24 21:08:08.000","GB","5","Positive","en"
"REV-C3532D2B","Beauty","2012-06-24 20:22:20.000","GB","5","Positive","en"
"REV-013EE214","Home & Living","2012-06-24 18:15:40.000","GB","5","Positive","en"
"REV-B8682C21","Sports","2012-06-24 16:21:02.000","PK","5","Positive","en"
"REV-0070907E","Beauty","2012-06-24 12:16:12.000","GB","1","Negative","en"
"REV-2B438235","Fashion","2012-06-24 11:36:12.000","GB","5","Positive","en"
"REV-1B9BEBB3","Beauty","2012-06-24 11:28:11.000","GB","5","Positive","en"
"REV-B3D1885E","Fashion","2012-06-23 14:54:40.000","US","5","Positive","en"
"REV-D14CBF16","Toys","2012-06-22 15:13:06.000","GB","5","Positive","en"
"REV-0C80F56D","Food & Grocery","2012-06-22 11:41:17.000","GB","4","Positive","en"
"REV-15DBF228","Home & Living","2012-06-22 09:02:11.000","DK","5","Positive","en"
"REV-50D2D7C5","Home & Living","2012-06-22 08:11:49.000","GB","5","Positive","en"
"REV-D83DAA4B","Beauty","2012-06-22 01:31:46.000","US","5","Positive","en"
"REV-6A08B9D0","Sports","2012-06-21 20:59:12.000","US","5","Positive","en"
"REV-09F2191B","Food & Grocery","2012-06-21 16:48:57.000","US","5","Positive","en"
"REV-596DD819","Home & Living","2012-06-21 16:02:14.000","GB","5","Positive","en"
"REV-C444FC47","Beauty","2012-06-20 21:47:24.000","GB","4","Positive","en"
"REV-43D21A56","Electronics","2012-06-20 18:08:19.000","GB","5","Positive","en"
"REV-C6A99F13","Beauty","2012-06-20 12:09:27.000","GB","5","Positive","en"
"REV-0B053A8F","Home & Living","2012-06-20 11:54:20.000","GB","4","Positive","en"
"REV-D930FBBD","Food & Grocery","2012-06-20 07:56:02.000","GB","5","Positive","en"
"REV-B7B6EDB4","Sports","2012-06-20 00:24:00.000","US","5","Positive","en"
"REV-ABAA6D95","Toys","2012-06-19 19:20:09.000","GB","5","Positive","en"
"REV-6C40440E","Electronics","2012-06-19 18:34:55.000","US","5","Positive","en"
"REV-CE00C323","Food & Grocery","2012-06-19 12:26:02.000","GB","5","Positive","en"
"REV-3C1A456C","Electronics","2012-06-19 10:00:22.000","GB","5","Positive","en"
"REV-622BE79B","Fashion","2012-06-18 20:23:08.000","GB","5","Positive","en"
"REV-A04918C6","Electronics","2012-06-18 20:07:07.000","GB","5","Positive","en"
"REV-60F38BAB","Beauty","2012-06-18 17:55:22.000","US","5","Positive","en"
"REV-6808995E","Beauty","2012-06-18 11:40:34.000","DK","5","Positive","en"
"REV-58B1BD51","Home & Living","2012-06-18 10:34:26.000","GG","5","Positive","en"
"REV-3A9D2E69","Sports","2012-06-17 22:22:50.000","GB","5","Positive","en"
"REV-8AB20467","Toys","2012-06-17 21:46:15.000","US","5","Positive","en"
"REV-0FEB6A90","Toys","2012-06-17 21:12:47.000","US","1","Negative","en"
"REV-80152610","Sports","2012-06-17 20:54:31.000","US","5","Positive","en"
"REV-F38AC05A","Sports","2012-06-17 20:16:55.000","US","4","Positive","en"
"REV-56CEAFC0","Sports","2012-06-17 19:05:27.000","US","4","Positive","en"
"REV-A9BC1B77","Home & Living","2012-06-17 15:41:11.000","GB","5","Positive","en"
"REV-4A8B3FCA","Electronics","2012-06-17 10:38:02.000","IE","5","Positive","en"
"REV-84BBCC95","Food & Grocery","2012-06-17 08:52:17.000","GB","5","Positive","en"
"REV-89538686","Home & Living","2012-06-16 19:00:03.000","US","5","Positive","en"
"REV-6B8AF123","Electronics","2012-06-16 17:41:06.000","GB","5","Positive","en"
"REV-484B3157","Home & Living","2012-06-16 13:59:59.000","GB","5","Positive","en"
"REV-D3753C19","Toys","2012-06-16 11:56:44.000","US","5","Positive","en"
"REV-61B5307D","Electronics","2012-06-16 11:02:59.000","GB","5","Positive","en"
"REV-92A80C6E","Home & Living","2012-06-16 11:01:26.000","NO","5","Positive","en"
"REV-188C9B6B","Fashion","2012-06-16 05:01:11.000","US","5","Positive","en"
"REV-71DF9CDB","Sports","2012-06-15 20:48:46.000","GB","5","Positive","en"
"REV-5D9756C9","Food & Grocery","2012-06-15 18:56:10.000","GB","5","Positive","en"
"REV-57FC5AA7","Toys","2012-06-15 18:11:13.000","GB","5","Positive","en"
"REV-DBDA8001","Electronics","2012-06-15 17:19:52.000","GB","5","Positive","en"
"REV-0780DF59","Food & Grocery","2012-06-15 13:58:51.000","GB","5","Positive","en"
"REV-CCED4050","Sports","2012-06-15 11:00:45.000","GB","5","Positive","en"
"REV-A53E420A","Food & Grocery","2012-06-15 08:30:29.000","GB","5","Positive","en"
"REV-E397A682","Sports","2012-06-14 22:21:45.000","GB","5","Positive","en"
"REV-1C2645D9","Toys","2012-06-14 21:24:31.000","US","5","Positive","en"
"REV-52B9911D","Home & Living","2012-06-14 16:46:52.000","NL","4","Positive","en"
"REV-BC86D613","Home & Living","2012-06-14 16:41:03.000","GB","5","Positive","en"
"REV-B2805D3A","Electronics","2012-06-14 16:10:40.000","US","5","Positive","en"
"REV-3C8490BC","Sports","2012-06-14 15:30:32.000","US","5","Positive","en"
"REV-DE938B6D","Toys","2012-06-14 14:30:05.000","GB","3","Neutral","en"
"REV-B18E89FB","Fashion","2012-06-14 14:22:33.000","US","5","Positive","en"
"REV-91599BCA","Electronics","2012-06-14 11:37:34.000","GB","5","Positive","en"
"REV-CA8DEB98","Home & Living","2012-06-14 11:01:49.000","US","5","Positive","en"
"REV-019E3EC7","Electronics","2012-06-13 16:02:17.000","US","5","Positive","en"
"REV-B7A5F85B","Electronics","2016-08-11 15:36:50.000","GB","5","Positive","en"
"REV-ED0E95BF","Sports","2012-06-13 07:43:43.000","GB","5","Positive","en"
"REV-EE222426","Electronics","2012-06-13 07:09:17.000","GB","5","Positive","en"
"REV-35D7ABE6","Toys","2012-06-12 20:03:46.000","US","5","Positive","en"
"REV-17D061E2","Fashion","2012-06-12 18:45:37.000","GB","5","Positive","en"
"REV-21C3A580","Home & Living","2012-06-12 17:26:35.000","US","5","Positive","en"
"REV-122218AF","Sports","2012-06-12 16:13:20.000","BD","2","Negative","en"
"REV-88D6327C","Food & Grocery","2012-06-12 16:03:18.000","GB","5","Positive","en"
"REV-649A5FFE","Sports","2012-06-12 10:04:55.000","GB","5","Positive","en"
"REV-2FE4AD40","Sports","2012-06-12 09:38:07.000","GB","5","Positive","en"
"REV-06F817BA","Home & Living","2012-06-12 09:27:44.000","IT","5","Positive","en"
"REV-999B1063","Home & Living","2012-06-12 09:15:16.000","GB","5","Positive","en"
"REV-3EB8281E","Electronics","2012-06-11 21:20:40.000","GB","5","Positive","en"
"REV-00353CF3","Toys","2012-06-11 19:06:18.000","GB","5","Positive","en"
"REV-6F244FCF","Toys","2012-06-11 01:18:28.000","GB","5","Positive","en"
"REV-D36FF631","Beauty","2012-06-10 21:18:47.000","GB","5","Positive","en"
"REV-C615FD6A","Electronics","2012-06-10 08:39:45.000","GB","5","Positive","en"
"REV-4945D9F8","Fashion","2012-06-09 19:04:49.000","GB","5","Positive","en"
"REV-81A04A11","Electronics","2012-06-09 17:59:29.000","US","5","Positive","en"
"REV-74931E6F","Electronics","2012-06-09 12:53:22.000","NL","5","Positive","en"
"REV-8EB6BF29","Food & Grocery","2012-06-09 12:22:47.000","GB","5","Positive","en"
"REV-81E55A23","Electronics","2012-06-22 19:16:07.000","US","4","Positive","en"
"REV-A60F11DD","Electronics","2012-06-09 01:14:27.000","GB","5","Positive","en"
"REV-5EE797BA","Toys","2012-06-08 21:23:50.000","US","5","Positive","en"
"REV-9EB82530","Sports","2012-06-08 20:53:59.000","PT","5","Positive","en"
"REV-8419D299","Beauty","2012-06-08 19:41:16.000","GB","5","Positive","en"
"REV-C3063A77","Fashion","2012-06-08 11:18:21.000","GB","5","Positive","en"
"REV-7DA1F4F0","Home & Living","2012-06-08 09:06:58.000","GB","5","Positive","en"
"REV-E455ABFA","Sports","2012-06-08 06:22:46.000","UA","5","Positive","en"
"REV-EB25BB2A","Fashion","2012-06-08 04:17:27.000","US","5","Positive","en"
"REV-0389508D","Beauty","2012-06-07 23:00:55.000","US","5","Positive","en"
"REV-6D38618D","Electronics","2012-06-07 21:24:57.000","US","5","Positive","en"
"REV-20171748","Home & Living","2012-06-07 20:49:53.000","GB","5","Positive","en"
"REV-891760D7","Beauty","2012-06-07 18:58:28.000","GB","3","Neutral","en"
"REV-583624BF","Fashion","2012-06-07 17:08:15.000","US","5","Positive","en"
"REV-CE094784","Toys","2012-06-07 13:33:04.000","GB","5","Positive","en"
"REV-F51D5E47","Fashion","2012-06-07 13:06:29.000","GB","5","Positive","en"
"REV-290361A9","Sports","2012-06-07 11:03:10.000","GB","4","Positive","en"
"REV-C453BADC","Sports","2012-06-07 10:11:42.000","GB","5","Positive","en"
"REV-3BED018D","Toys","2012-06-07 01:01:54.000","US","5","Positive","en"
"REV-A6A12C7E","Home & Living","2012-06-06 19:24:58.000","IN","5","Positive","en"
"REV-2AD3A3E8","Sports","2012-06-06 16:52:19.000","GB","5","Positive","en"
"REV-7C5AE362","Home & Living","2012-06-06 12:51:44.000","US","5","Positive","en"
"REV-FDC11C36","Electronics","2012-06-06 03:10:50.000","US","5","Positive","en"
"REV-014BCFF8","Beauty","2012-06-05 22:08:50.000","US","5","Positive","en"
"REV-58C9CE24","Electronics","2012-06-04 21:01:11.000","GB","5","Positive","en"
"REV-E27E0653","Fashion","2012-06-04 18:16:13.000","US","5","Positive","en"
"REV-06DD014A","Fashion","2012-06-04 17:58:03.000","GB","5","Positive","en"
"REV-1C12C630","Fashion","2012-06-04 15:22:13.000","GB","5","Positive","en"
"REV-35B8D589","Sports","2012-06-04 14:18:29.000","US","5","Positive","en"
"REV-A01A0EDE","Home & Living","2012-06-04 11:55:04.000","GB","1","Negative","en"
"REV-8D955251","Fashion","2012-06-04 03:29:58.000","US","5","Positive","en"
"REV-59924740","Electronics","2012-06-03 22:20:57.000","US","5","Positive","en"
"REV-B1B7983F","Sports","2012-06-03 12:20:39.000","US","5","Positive","en"
"REV-157A6951","Fashion","2012-06-02 21:20:21.000","GB","5","Positive","en"
"REV-54298A68","Fashion","2012-06-02 20:32:17.000","US","4","Positive","en"
"REV-FE0306B8","Food & Grocery","2012-06-02 18:58:43.000","GB","5","Positive","en"
"REV-78810E17","Toys","2012-06-02 06:04:39.000","US","5","Positive","en"
"REV-4AD783C6","Electronics","2012-06-01 23:08:46.000","US","5","Positive","en"
"REV-2DCFAC9E","Beauty","2012-06-01 22:37:19.000","US","1","Negative","en"
"REV-3200350B","Beauty","2012-06-01 18:04:39.000","CA","5","Positive","en"
"REV-D2D1500B","Food & Grocery","2012-06-01 14:46:08.000","US","5","Positive","en"
"REV-55E8FBF2","Fashion","2012-06-01 12:03:23.000","GB","5","Positive","en"
"REV-FA32C1AE","Toys","2012-06-01 10:21:13.000","US","5","Positive","en"
"REV-B49C8931","Fashion","2012-06-01 08:49:59.000","GB","5","Positive","en"
"REV-6530A560","Food & Grocery","2012-06-01 00:48:00.000","US","5","Positive","en"
"REV-9F436C66","Fashion","2012-05-31 23:15:47.000","US","5","Positive","en"
"REV-5C91A1C6","Sports","2012-05-31 22:37:39.000","US","5","Positive","en"
"REV-2FEE354E","Fashion","2012-05-31 17:15:52.000","US","4","Positive","en"
"REV-39E4BFB2","Fashion","2012-05-31 16:30:26.000","GB","5","Positive","en"
"REV-C8D1F5C5","Sports","2012-05-31 12:17:37.000","GB","4","Positive","en"
"REV-67EF6AA7","Beauty","2012-05-31 02:26:50.000","US","5","Positive","en"
"REV-8329A2C1","Food & Grocery","2012-05-30 18:51:09.000","US","5","Positive","en"
"REV-6D233DD6","Sports","2012-05-30 18:12:12.000","US","5","Positive","en"
"REV-6CB1F1F2","Fashion","2012-05-30 17:26:10.000","US","5","Positive","en"
"REV-3BF0530F","Home & Living","2012-05-30 14:49:33.000","US","5","Positive","en"
"REV-98683C1C","Sports","2012-05-30 08:26:32.000","GB","5","Positive","en"
"REV-89C0042E","Home & Living","2012-05-29 12:55:52.000","GB","4","Positive","en"
"REV-C1EB4496","Sports","2012-05-29 10:42:42.000","GB","5","Positive","en"
"REV-5A90A55B","Fashion","2012-05-29 10:31:23.000","US","5","Positive","en"
"REV-1C06654D","Beauty","2012-05-29 09:54:02.000","GB","5","Positive","en"
"REV-055B372F","Sports","2012-05-29 06:56:11.000","US","5","Positive","en"
"REV-52120C21","Electronics","2012-05-29 00:05:54.000","GB","5","Positive","en"
"REV-46DAA138","Sports","2012-05-28 22:22:51.000","US","5","Positive","en"
"REV-25BE685A","Beauty","2012-05-28 19:36:06.000","GB","5","Positive","en"
"REV-BFB34D49","Food & Grocery","2012-05-28 18:27:04.000","TH","5","Positive","en"
"REV-910BF470","Fashion","2012-05-28 12:13:54.000","IE","2","Negative","en"
"REV-4F6FBEA0","Electronics","2012-05-27 22:02:51.000","US","5","Positive","en"
"REV-0D34F040","Home & Living","2012-05-27 00:34:14.000","GB","5","Positive","en"
"REV-267B3F6C","Beauty","2012-05-26 14:15:48.000","US","5","Positive","en"
"REV-D7F2B5FC","Toys","2012-05-26 11:43:50.000","GB","3","Neutral","en"
"REV-AA4AE1AB","Electronics","2012-05-26 07:34:17.000","AU","5","Positive","en"
"REV-7BBC7A62","Beauty","2012-05-25 17:38:07.000","US","5","Positive","en"
"REV-B91DCA8C","Food & Grocery","2012-05-25 16:56:26.000","GB","5","Positive","en"
"REV-F910BFC3","Fashion","2012-05-25 13:51:58.000","GB","5","Positive","en"
"REV-9C55FCAD","Beauty","2012-05-25 00:36:18.000","GB","5","Positive","fr"
"REV-EF4845C8","Fashion","2012-05-24 20:32:17.000","US","5","Positive","en"
"REV-3CAA5638","Food & Grocery","2012-05-24 19:15:05.000","GB","4","Positive","en"
"REV-99642894","Sports","2012-05-24 18:09:03.000","CA","5","Positive","en"
